"","time","S","I","R","Itotal","V1","V2","N","N_per","S_per","I_per","R_per","V1_per","V2_per","Itotal_per"
"892",892,157067453.551787,2559110.49808212,75497205.7478341,378720216.525325,5726068.65257852,57772940.7088401,298622779.159121,100,52.5972780757268,0.856970960248981,25.2817973097777,1.91749225183099,19.3464614024156,126.822279797859
"893",893,156999667.236672,2554963.8142422,75588932.2214981,379227480.651613,5726147.09453028,57757159.653651,298626870.020593,100,52.5738582150511,0.855570637051517,25.3121670586058,1.91749225183099,19.3409118374606,126.990408004967
"894",894,156933142.134035,2550616.78792462,75679303.4023576,379733694.984502,5726225.53755662,57741673.0762324,298630960.938106,100,52.5508613176116,0.854103265084177,25.3420821352957,1.91749225183099,19.3354610301776,127.158180046578
"895",895,156867899.622018,2546074.25650335,75768287.3229693,380238824.775189,5726303.98165756,57726486.7285132,298635051.911661,100,52.5282945246564,0.852570466931156,25.3715318539976,1.91749225183099,19.3301109025839,127.325584301359
"896",896,156803960.090224,2541341.13901647,75855853.1660521,380742836.332292,5726382.42683312,57711606.1191333,298639142.941259,100,52.5061646460279,0.850973892433231,25.4005059145822,1.91749225183099,19.3248632951257,127.492609502694
"897",897,156741342.938196,2536422.42930712,75941971.2737175,381245697.030634,5726460.8730833,57697036.5125964,298643234.0269,100,52.4844781596751,0.849315216389151,25.4289944057052,1.91749225183099,19.3197199663996,127.659244741601
"898",898,156680066.574987,2531323.18920153,76026613.1552847,381747375.318704,5726539.32040812,57682782.9287039,298647325.168585,100,52.4632412115333,0.847596136269632,25.4569878073972,1.91749225183099,19.3146825929689,127.825479469206
"899",899,156620148.419813,2526048.54173786,76109751.4936953,382247840.7248,5726617.76880761,57668850.1422617,298651416.366315,100,52.4424596157642,0.845818369948561,25.4844769931852,1.91749225183099,19.309752769271,127.991303498775
"900",900,156561604.903744,2520603.66445883,76191360.1505502,382747063.861896,5726696.21828176,57655242.683056,298655507.620091,100,52.4221388553466,0.843983653455741,25.5114532317517,1.91749225183099,19.304932007615,128.156707007317
"901",901,156504451.472424,2514993.78278079,76271414.1697861,383245016.431242,5726774.6688306,57641964.8360913,298659598.929913,100,52.4022840830076,0.8420937387554,25.5379081881392,1.91749225183099,19.3002217382667,128.32168053677
"902",902,156448702.589774,2509224.16345094,76349889.7800191,383741671.224746,5726853.12045414,57629020.6420843,298663690.295783,100,52.3829001224872,0.840150391554434,25.5638339245074,1.91749225183099,19.29562330962,128.486214994767
"903",903,156394371.742658,2503300.10810426,76426764.3955799,384237002.126148,5726931.5731524,57616413.8982054,298667781.7177,100,52.3639914701217,0.838155389144174,25.5892229004527,1.91749225183099,19.2911379884504,128.65030165501
"904",904,156341471.446479,2497226.94693056,76502016.6162688,384730984.111029,5727010.02692539,57604148.1590628,298671873.195666,100,52.3455622967403,0.836110518279227,25.614067972899,1.91749225183099,19.2867669602504,128.813932157242
"905",905,156290013.251666,2491010.03246188,76575626.225861,385223593.245688,5727088.48177312,57592226.7379202,298675964.729682,100,52.3276164498596,0.834017573096777,25.6383623955701,1.91749225183099,19.2825113296426,128.977098506851
"906",906,156240007.75103,2484654.73348944,76647574.1893937,385714806.684916,5727166.93769561,57580652.7081398,298680056.319748,100,52.3101574561674,0.831878353079433,25.662099818054,1.91749225183099,19.2783721208682,129.139793074096
"907",907,156191464.58794,2478166.42911898,76717842.6492691,386204602.668705,5727245.39469288,57569428.9048442,298684147.965866,100,52.2931885242837,0.829694661064568,25.6852742844714,1.91749225183099,19.2743502783494,129.302008592984
"908",908,156144392.465302,2471550.50297236,76786414.9202073,386692960.517931,5727323.85276494,57558557.9267877,298688239.668035,100,52.2767125477866,0.827468301302814,25.7078802317589,1.91749225183099,19.2704466673207,129.463738159797
"909",909,156098799.155287,2464812.33754293,76853275.4830862,387179860.629047,5727402.31191181,57548042.1384286,298692331.426256,100,52.2607321084926,0.82520107756816,25.7299124875794,1.91749225183099,19.2666620745289,129.62497523129
"910",910,156054691.509785,2457957.3087112,76918409.9777059,387665284.46782,5727480.77213349,57537883.6721953,298696423.240531,100,52.2452494799776,0.822894791321917,25.7513662678732,1.91749225183099,19.2629972089963,129.785713622571
"911",911,156012075.471553,2450990.78042699,76981805.1945149,388149214.562157,5727559.23343001,57528084.4309351,298700515.11086,100,52.2302666313283,0.820551239932519,25.7722371740617,1.91749225183099,19.2594527028465,129.945947504676
"912",912,155970956.086,2443918.09956322,77043449.06534,388631634.494053,5727637.69580137,57518646.0905399,298704607.037245,100,52.2157852311104,0.81817221495298,25.7925211899171,1.91749225183099,19.2560291121884,130.105671401846
"913",913,155931337.513596,2436744.59094626,77103330.6531576,389112528.890711,5727716.1592476,57509570.1027373,298708699.019684,100,52.2018066515432,0.815759500457564,25.8122146781124,1.91749225183099,19.2527269180559,130.264880188531
"914",914,155893223.042857,2429475.55256673,77161440.1409487,389591883.414854,5727794.62376871,57500857.6980399,298712791.058181,100,52.1883319728659,0.813314871439013,25.831314376464,1.91749225183099,19.2495465274001,130.423569086124
"915",915,155856615.103872,2422116.25097424,77217768.8196792,390069684.754298,5727873.08936471,57492509.8888436,298716883.152734,100,52.175361987887,0.810840092267502,25.8498173938825,1.91749225183099,19.246488274132,130.581733659445
"916",916,155821515.282339,2414671.91685895,77272309.0754463,390545920.610791,5727951.55603561,57484527.4726655,298720975.303345,100,52.1628972067011,0.80833691521223,25.8677212060445,1.91749225183099,19.2435524202112,130.739369812983
"917",917,155787924.334065,2407147.74082215,77325054.3758341,391020579.688192,5728030.02378144,57476911.0355133,298725067.510016,100,52.1509378615644,0.805807079026419,25.8850236507994,1.91749225183099,19.2407391567787,130.896473786915
"918",918,155755842.199908,2399548.86933745,77375999.2555201,391493651.680008,5728108.49260221,57469660.9553772,298729159.772745,100,52.1394839119147,0.803252307596244,25.9017229233272,1.91749225183099,19.2380486053308,131.053042152909
"919",919,155725268.021124,2391880.40090374,77425139.3011751,391965127.256327,5728186.96249793,57462777.4058349,298733252.091535,100,52.1285350495256,0.800674308654076,25.9178175710587,1.91749225183099,19.2354808189306,131.209071809731
"920",920,155696200.155066,2384147.38239055,77472471.1356989,392434998.050207,5728265.43346861,57456260.3597624,298737344.466386,100,52.1180907037837,0.798074772556202,25.9333064883744,1.91749225183099,19.2330357834547,131.364559978661
"921",921,155668636.191235,2376354.8055757,77517992.4018329,392903256.643532,5728343.90551428,57450109.5931416,298741436.897299,100,52.1081500470757,0.795455371125043,25.9481889110957,1.91749225183099,19.2307134188726,131.519504198744
"922",922,155642572.967616,2368507.60387492,77561701.745193,393369896.552399,5728422.37863494,57444324.6889554,298745529.384275,100,52.0987120002771,0.792817756555722,25.9624644107815,1.91749225183099,19.2285135805547,131.673902321868
"923",923,155618006.587294,2360610.64926252,77603598.796763,393834912.212051,5728500.85283061,57438905.0411635,298749621.927314,100,52.0897752383286,0.79016356038665,25.9761328888457,1.91749225183099,19.2264360606081,131.827752507707
"924",924,155594932.435294,2352668.74938169,77643684.1548893,394298298.961408,5728579.32810131,57433849.8587501,298753714.526417,100,52.0813381958925,0.787494392533706,25.9891945705076,1.91749225183099,19.2244805892352,131.981053218518
"925",925,155573345.19564,2344686.64484276,77681959.3668187,394760053.027228,5728657.80444705,57429158.1698358,298757807.181585,100,52.0733990730769,0.784811840387376,26.0016499985902,1.91749225183099,19.2226468361145,132.133803213816
"926",926,155553238.868579,2336669.00670723,77718426.9098175,395220171.507924,5728736.28186784,57424828.8258462,298761899.892818,100,52.0659558412182,0.782117467972162,26.0135000271786,1.91749225183099,19.2209344118,132.286001544946
"927",927,155534606.787959,2328620.43415496,77753090.171912,395678652.357093,5728814.76036371,57420860.5057285,298765992.660118,100,52.0590062487126,0.779412815167367,26.0247458151522,1.91749225183099,19.2193428691369,132.43764754954
"928",928,155517441.638719,2320545.45233178,77785953.4322883,396135494.366762,5728893.23993465,57417251.7202111,298770085.483485,100,52.052547826886,0.77669939698834,26.0353888196039,1.91749225183099,19.2178717046908,132.588740845897
"929",929,155501735.474478,2312448.51037431,77817021.84139,396590697.150409,5728971.7205807,57414000.8160971,298774178.36292,100,52.0465778958952,0.773978702927059,26.045430789158,1.91749225183099,19.2165203601887,132.739281327274
"930",930,155487479.735181,2304333.97960842,77846301.400748,397044261.125777,5729050.20230186,57411105.9805852,298778271.298424,100,52.0410935706491,0.771252196350925,26.0548737571997,1.91749225183099,19.2152882239693,132.889269156124
"931",931,155474665.264789,2296206.15191773,77873798.9425812,397496187.497514,5729128.68509815,57408565.245612,298782364.289998,100,52.0360917667433,0.768521313958491,26.0637200350276,1.91749225183099,19.2141746324396,133.038704758258
"932",932,155463282.328983,2288069.23827805,77899522.1092013,397946478.239667,5729207.16896958,57406376.4922094,298786457.337641,100,52.0315692063991,0.765787465290782,26.0719722049422,1.91749225183099,19.2131788715369,133.187588816976
"933",933,155453320.632862,2279927.36745362,77923479.3322543,398395136.078067,5729285.65391617,57404537.4548696,298790550.441356,100,52.0275224243992,0.763052032296819,26.0796331132796,1.91749225183099,19.2123001781934,133.335922267147
"934",934,155444769.338606,2271784.5848508,77945679.8118347,398842164.472623,5729364.13993793,57403045.7259133,298794643.601143,100,52.0239477740127,0.760316368951841,26.0867058634035,1.91749225183099,19.211537741801,133.483706289271
"935",935,155437617.083087,2263644.85152453,77966133.4955008,399287567.599553,5729442.62703488,57401898.7598543,298798736.817002,100,52.0208414329022,0.757581800926721,26.0931938086642,1.91749225183099,19.2108907056759,133.630942303513
"936",936,155431851.995415,2255512.04333295,77984851.057223,399731350.333582,5729521.11520703,57401093.8777558,298802830.088934,100,52.018199409006,0.754849625306973,26.0991005453369,1.91749225183099,19.2103581685191,133.777631963729
"937",937,155427461.714382,2247389.95023526,78001843.8762956,400173518.230129,5729599.6044544,57400628.271573,298806923.416941,100,52.0160175463895,0.752121110359737,26.1044299055466,1.91749225183099,19.2099391858732,133.923777151491
"938",938,155424433.405804,2239282.27572798,78017124.0162375,400614077.507504,5729678.094777,57400499.0084762,298811016.801022,100,52.0142915310584,0.749397495347072,26.1091859501917,1.91749225183099,19.2096327715718,134.069379970107
"939",939,155422753.779726,2231192.63641441,78030704.2037128,401053035.029139,5729756.58617485,57400703.0351515,298815110.241179,100,52.0130168967296,0.746679990383878,26.1133729618736,1.91749225183099,19.209437899182,134.214442738669
"940",940,155422409.107496,2223124.56170239,78042597.8074933,401490398.285878,5729835.07864795,57401237.182073,298819203.737413,100,52.0121890305529,0.743969776338725,26.1169954378411,1.91749225183099,19.2093535034362,134.358967986103
"941",941,155423385.238669,2215081.493625,78052818.8174911,401926175.378334,5729913.57219634,57402098.1677422,298823297.289723,100,52.0118031787791,0.74126800477587,26.1200580829597,1.91749225183099,19.2093784816544,134.502958445254
"942",942,155425667.617738,2207066.78677917,78061381.8238825,402360374.999348,5729992.06682001,57403282.6028928,298827390.898112,100,52.0118544523689,0.738575797936707,26.1225658027106,1.91749225183099,19.2095116951528,134.646417047002
"943",943,155429241.300683,2199083.70837693,78068301.9963471,402793006.416554,5730070.56251899,57404786.9946539,298831484.56258,100,52.0123378325397,0.735894248758922,26.12452369623,1.91749225183099,19.2097519706403,134.789346914416
"944",944,155434090.971315,2191135.43840406,78073595.0634427,403224079.455079,5730149.05929329,57406607.7506712,298835578.283127,100,52.0132481762436,0.733224420931604,26.1259370493942,1.91749225183099,19.2100981015997,134.931751356946
"945",945,155440200.957412,2183225.06988109,78077277.2921367,403653604.480376,5730227.55714292,57408741.1831806,298839672.059754,100,52.014580221575,0.730567348984558,26.1268113279568,1.91749225183099,19.2105488496526,135.073633864671
"946",946,155447555.246628,2175355.60922127,78079365.4675128,404081592.381231,5730306.0560679,57411183.5130322,298843765.892462,100,52.0163285931034,0.727924038410111,26.1271521707464,1.91749225183099,19.211102945909,135.2149981026
"947",947,155456137.502171,2167529.97668061,78079876.8726699,404508054.552929,5730384.55606825,57413930.8736623,298847859.781252,100,52.0184878071271,0.725295465815676,26.1269653829283,1.91749225183099,19.2117590922979,135.355847905023
"948",948,155465931.078244,2159751.00689477,78078829.2688321,404933002.880616,5730463.05714397,57416979.3150096,298851953.726124,100,52.0210522768464,0.72268257910538,26.1262569293375,1.91749225183099,19.2125159628797,135.496187269937
"949",949,155476919.03523,2152021.44949785,78076240.8756835,405356449.722851,5730541.55929509,57420324.8073739,298856047.72708,100,52.0240163174525,0.720086297689082,26.1250329278877,1.91749225183099,19.2133722051397,135.636020353528
"950",950,155489084.154622,2144343.96981811,78072130.3519434,405778407.895372,5730620.06252162,57423963.2452152,298860141.78412,100,52.02737415113,0.717507512717123,26.1232996430612,1.91749225183099,19.2143264412606,135.775351464727
"951",951,155502408.95369,2136721.14964583,78066516.7761945,406198890.655077,5730698.56682357,57427890.4508911,298864235.897245,100,52.0311199119705,0.714947087339174,26.1210634794841,1.91749225183099,19.2153772693752,135.914185059846
"952",952,155516875.699877,2129155.48806848,78059419.6279788,406617911.684235,5730777.07220096,57432102.1783301,298868330.066456,100,52.0352476507956,0.712405856985597,26.118330975591,1.91749225183099,19.2165232647968,136.052525737277
"953",953,155532466.424921,2121649.40236853,78050858.769169,407035485.074932,5730855.5786538,57436594.1166404,298872424.291753,100,52.0397513398873,0.709884629669756,26.1151087973836,1.91749225183099,19.2177629812284,136.190378232283
"954",954,155549162.938693,2114205.22897943,78040854.4256303,407451625.313758,5730934.08618211,57441361.8936514,298876518.573137,100,52.0446248776247,0.70738418630973,26.1114037322853,1.91749225183099,19.2190949519493,136.327747411864
"955",955,155566946.842762,2106825.22449518,78029427.1691778,407866347.266752,5731012.5947859,57446401.0793879,298880612.910609,100,52.0498620930257,0.704905281067965,26.107222683097,1.91749225183099,19.2205176909783,136.464638269709
"956",956,155585799.543658,2099511.56672924,78016597.8998418,408279666.164593,5731091.10446518,57451707.1894752,298884707.304169,100,52.0554567501914,0.702448641707388,26.1025726620552,1.91749225183099,19.222029694215,136.601055921237
"957",957,155605702.265861,2092266.35581853,78002387.8284462,408691597.588061,5731169.61521998,57457275.6884736,298888801.75382,100,52.0614025526544,0.700014969962584,26.0974607849956,1.91749225183099,19.2236294405564,136.737005598718
"958",958,155626636.06449,2085091.61536845,77986818.4595083,409102157.453758,5731248.1270503,57463101.9931434,298892896.25956,100,52.0676931476293,0.697604941924664,26.0918942656249,1.91749225183099,19.2253153929902,136.872492646494
"959",959,155648581.837697,2077989.29363493,77969911.5744649,409511362.000104,5731326.63995617,57469181.4756382,298896990.821392,100,52.0743221301637,0.695219208438485,26.0858804099023,1.91749225183099,19.2270859996645,137.007522516281
"960",960,155671520.338781,2070961.26473965,77951689.2152311,409919227.773601,5731405.15393759,57475509.4666258,298901085.439315,100,52.0812830471926,0.69285839551095,26.0794266105325,1.91749225183099,19.2289396949329,137.14210076257
"961",961,155695432.187988,2064009.32991482,77932173.6680952,410325771.615377,5731483.66899458,57482081.2583382,298905180.113331,100,52.0885694014923,0.690523104729147,26.0725403415715,1.91749225183099,19.230874900376,137.276233038116
"962",962,155720297.884037,2057135.21877382,77911387.4479536,410731010.648003,5731562.18512716,57488892.1075483,298909274.84344,100,52.0961746555368,0.688213913687116,26.0652291531473,1.91749225183099,19.2328900257977,137.409925089522
"963",963,155746097.815339,2050340.59060436,77889353.2828891,411134962.262594,5731640.70233534,57495937.2384752,298913369.629643,100,52.1040922352554,0.685931376420114,26.057500666295,1.91749225183099,19.2349834701985,137.543182752914
"964",964,155772812.270931,2043627.03568082,77866094.0990945,411537644.106185,5731719.22061913,57503211.8456163,298917464.471941,100,52.1123155336923,0.683676023845255,26.0493625679083,1.91749225183099,19.2371536227232,137.676011949718
"965",965,155800421.451113,2036996.07659262,77841633.0061428,411939074.069391,5731797.73997855,57510711.096508,298921559.370335,100,52.1208379145686,0.681448364207472,26.0408226058076,1.91749225183099,19.2393988635854,137.808418682521
"966",966,155828905.477807,2030449.16958551,77815993.2826053,412339270.274343,5731876.26041361,57518430.1344142,298925654.324825,100,52.1296527157473,0.679248883529796,26.0318885839243,1.91749225183099,19.2417175649676,137.940409031029
"967",967,155858244.404613,2023987.70591305,77789198.3620187,412738251.062909,5731954.78192434,57526364.0809434,298929749.335413,100,52.1387532526022,0.677078046066951,26.0225683576029,1.91749225183099,19.2441080918969,138.071989148125
"968",968,155888418.226598,2017613.01319527,77761271.8191992,413136034.985187,5732033.30451073,57534508.0385944,298933844.402098,100,52.1481328212913,0.674936294761379,26.0128698290188,1.91749225183099,19.2465688030976,138.203165256014
"969",969,155919406.88979,2011326.35678213,77732237.3569045,413532640.788279,5732111.82817282,57542857.0932321,298937939.524882,100,52.1577847019356,0.672824051700779,26.0028009427136,1.91749225183099,19.2490980518191,138.333943642459
"970",970,155951190.3004,2005128.94111911,77702118.792842,413928087.405339,5732190.35291061,57551406.316493,298942034.703765,100,52.1677021617048,0.670741718576339,25.9923696812462,1.91749225183099,19.2516941866416,138.464330657119
"971",971,155983748.33377,1999021.91111255,77670940.0470209,414322393.944897,5732268.87872411,57560150.7681214,298946129.938749,100,52.1778784578109,0.66868967714087,25.9815840609594,1.91749225183099,19.2543555522579,138.594332707966
"972",972,156017060.843043,1993006.35349258,77638725.1294469,414715579.680443,5732347.40561335,57569085.498238,298950225.229833,100,52.1883068404101,0.666668289666065,25.9704521278611,1.91749225183099,19.2570804902317,138.723956257805
"973",973,156051107.667574,1987083.29817149,77605498.128156,415107664.040296,5732425.93357834,57578205.5495396,298954320.57702,100,52.1989805554159,0.664677899398198,25.9589819536201,1.91749225183099,19.2598673397348,138.853207820876
"974",974,156085868.641075,1981253.71959543,77571283.1975857,415498666.597718,5732504.46261908,57587505.9594333,298958415.980309,100,52.2098928472233,0.662718831011577,25.9471816316738,1.91749225183099,19.2627144382603,138.982093959544
"975",975,156121323.599495,1975518.53808767,77536104.5472784,415888607.061305,5732582.99273561,57596981.7621049,298962511.439701,100,52.221036961346,0.660791391059117,25.9350592734491,1.91749225183099,19.2656201223148,139.110621281086
"976",976,156157452.388651,1969878.62118161,77499986.4309151,416277505.265627,5732661.52392792,57606627.9905217,298966606.955198,100,52.232406146969,0.65889586841945,25.922623004692,1.91749225183099,19.2685827280886,139.238796434549
"977",977,156194234.871614,1964334.78494182,77462953.1356739,416665381.162121,5732740.05619604,57616439.6783729,298970702.526799,100,52.2439936594166,0.657032534740003,25.9098809619081,1.91749225183099,19.2716005921043,139.366626107711
"978",978,156231650.935837,1958887.79527163,77425028.9719105,417052254.81024,5732818.58953999,57626411.8619465,298974798.154506,100,52.2557927625388,0.655201644875535,25.8968412889097,1.91749225183099,19.274672051845,139.494117024109
"979",979,156269680.500054,1953538.36920582,77386238.2631539,417438146.36884,5732897.12395976,57636539.5819456,298978893.838319,100,52.2677967310164,0.653403437321648,25.8835121334694,1.91749225183099,19.2777954463616,139.621275940161
"980",980,156308303.520938,1948287.17618694,77346605.3364153,417823076.087811,5732975.65945539,57646817.8852441,298982989.578239,100,52.2799988525883,0.651638134642809,25.8699016440783,1.91749225183099,19.2809691168597,139.748109642362
"981",981,156347499.999531,1943134.83932426,77306154.512802,418207064.299944,5733054.19602689,57657241.8265833,298987085.374268,100,52.2923924302007,0.64990594389449,25.8560179668066,1.91749225183099,19.2841914072672,139.874624944565
"982",982,156387249.987451,1938081.93663388,77264910.0984339,418590131.41303,5733132.73367426,57667806.4702112,298991181.226405,100,52.3049707840816,0.648207057039019,25.8418692422659,1.91749225183099,19.2874606647825,140.000828685332
"983",983,156427533.592875,1933129.00225924,77222896.3756543,418972297.902182,5733211.27239753,57678506.8914653,298995277.134651,100,52.3177272537413,0.646541651354801,25.82746360267,1.91749225183099,19.2907752404029,140.126727725368
"984",984,156468330.986308,1928276.52767088,77180137.5945323,419353584.302382,5733289.81219671,57689338.1782997,298999373.099008,100,52.3306551999013,0.644909889838588,25.812809168993,1.91749225183099,19.2941334894361,140.252328945025
"985",985,156509622.406152,1923524.96284463,77136657.9646482,419734011.201243,5733368.35307181,57700295.432759,299003469.119475,100,52.343748006353,0.64331192160049,25.7979140482233,1.91749225183099,19.2975337719922,140.37763924188
"986",986,156551388.164058,1918874.71741739,77092481.6471577,420113599.23198,5733446.89502285,57711373.7723989,299007565.196055,100,52.3569990817489,0.641747882251478,25.7827863307101,1.91749225183099,19.3009744534585,140.502665528385
"987",987,156593608.650092,1914326.16181988,77047632.7471282,420492369.066591,5733525.43804985,57722568.3316569,299011661.328747,100,52.3704018613261,0.64021789428312,25.7674340876019,1.91749225183099,19.3044539049579,140.627414729582
"988",988,156636264.337701,1909879.62838555,77002135.3061414,420870341.409236,5733603.98215281,57733874.2631712,299015757.517552,100,52.3839498085671,0.638722067439354,25.7518653683732,1.91749225183099,19.3079705037893,140.751893780892
"989",989,156679335.788497,1905535.41243527,76956013.2951549,421247536.989807,5733682.52733175,57745286.7390529,299019853.762472,100,52.3976364167966,0.637260499080087,25.7360881984396,1.91749225183099,19.3115226338527,140.876109625961
"990",990,156722803.656854,1901293.77333711,76909290.6076181,421623976.557696,5733761.0735867,57756800.9521098,299023950.063506,100,52.411455210718,0.635833274536476,25.7201105768566,1.91749225183099,19.3151086860579,141.000069214574
"991",991,156766648.694338,1897154.9355409,76861991.0528343,421999680.875742,5733839.62091765,57768412.1170251,299028046.420656,100,52.425399747891,0.634440467457721,25.7039404741016,1.91749225183099,19.3187270587187,141.123779500635
"992",992,156810851.753955,1893119.08958721,76814138.3495643,422374670.714358,5733918.16932464,57780115.4714911,299032142.833922,100,52.4394636201518,0.633082140149267,25.6875858299372,1.91749225183099,19.3223761579307,141.247247440199
"993",993,156855393.794245,1889186.39309029,76765756.1198626,422748966.845828,5733996.71880766,57791906.2773001,299036239.303305,100,52.4536404549785,0.631758343902302,25.6710545513519,1.91749225183099,19.3260543979364,141.370479989565
"994",994,156900255.883209,1885356.97169488,76716867.8831432,423122590.038778,5734075.26936674,57803779.8213933,299040335.828807,100,52.4679239168024,0.630469119314458,25.6543545105774,1.91749225183099,19.3297602014748,141.49348410343
"995",995,156945419.202084,1881630.9200066,76667497.0504644,423495561.052803,5734153.8210019,57815731.4168698,299044432.410427,100,52.4823077082681,0.629214496601674,25.6374935431807,1.91749225183099,19.3334920001186,141.616266733089
"996",996,156990865.048972,1878008.3024958,76617666.91903,423867900.633258,5734232.37371314,57827756.4039553,299048529.048166,100,52.4967855714436,0.627994495901138,25.6204794462271,1.91749225183099,19.3372482345972,141.738834824694
"997",997,157036574.842319,1874489.15437475,76567400.6668968,424239629.506192,5734310.92750048,57839850.1509344,299052625.742026,100,52.5113512889819,0.626809127565313,25.6033199765137,1.91749225183099,19.3410273551082,141.861195317562
"998",998,157082530.124263,1871073.48244814,76516721.3478858,424610768.373434,5734389.48236393,57852008.0550456,299056722.492007,100,52.5259986852366,0.625658392446988,25.5860228488697,1.91749225183099,19.3448278216157,141.983355142529
"999",999,157128712.563841,1867761.26593685,76465651.8866861,424981337.90782,5734468.03830352,57864225.5433412,299060819.298109,100,52.5407216273332,0.624542282175396,25.5685957345231,1.91749225183099,19.3486481041374,142.105321220361
"1000",1000,157175104,1864552,76414215,425351359,5734547,57876498,299064916,100,52.55551,0.6234608,25.55105,1.917492,19.35249,142.2271
"1001",1001,157221686,1861447,76362434,425720851,5734625,57888821,299069013,100,52.57037,0.6224139,25.53338,1.917492,19.35634,142.3487
"1002",1002,157268441,1858445,76310330,426089837,5734704,57901190,299073110,100,52.58528,0.6214015,25.51561,1.917492,19.36021,142.4701
"1003",1003,157315352,1855546,76257926,426458335,5734782,57913601,299077207,100,52.60025,0.6204236,25.49774,1.917492,19.3641,142.5914
"1004",1004,157362400,1852749,76205245,426826367,5734861,57926049,299081304,100,52.61526,0.6194802,25.47978,1.917492,19.36799,142.7125
"1005",1005,157409568,1850056,76152308,427193952,5734939,57938530,299085401,100,52.63031,0.6185712,25.46173,1.917492,19.3719,142.8334
"1006",1006,157456838,1847465,76099138,427561112,5735018,57951039,299089499,100,52.64539,0.6176965,25.4436,1.917492,19.37582,142.9542
"1007",1007,157504194,1844977,76045756,427927866,5735097,57963572,299093596,100,52.6605,0.616856,25.4254,1.917492,19.37974,143.0749
"1008",1008,157551619,1842591,75992183,428294235,5735175,57976125,299097693,100,52.67564,0.6160498,25.40714,1.917492,19.38368,143.1954
"1009",1009,157599094,1840306,75938442,428660238,5735254,57988694,299101790,100,52.69079,0.6152776,25.38883,1.917492,19.38761,143.3158
"1010",1010,157646605,1838124,75884552,429025897,5735332,58001275,299105888,100,52.70595,0.6145394,25.37046,1.917492,19.39155,143.4361
"1011",1011,157694133,1836042,75830536,429391230,5735411,58013862,299109985,100,52.72112,0.6138352,25.35206,1.917492,19.3955,143.5563
"1012",1012,157741664,1834062,75776415,429756259,5735489,58026453,299114083,100,52.73629,0.6131647,25.33362,1.917492,19.39944,143.6764
"1013",1013,157789179,1832182,75722208,430121002,5735568,58039043,299118180,100,52.75145,0.6125278,25.31515,1.917492,19.40338,143.7963
"1014",1014,157836664,1830403,75667936,430485479,5735647,58051628,299122278,100,52.7666,0.6119246,25.29666,1.917492,19.40732,143.9162
"1015",1015,157884102,1828723,75613621,430849711,5735725,58064204,299126376,100,52.78174,0.6113547,25.27815,1.917492,19.41126,144.036
"1016",1016,157931478,1827143,75559281,431213716,5735804,58076768,299130474,100,52.79685,0.6108182,25.25964,1.917492,19.4152,144.1557
"1017",1017,157978775,1825663,75504937,431577514,5735882,58089314,299134571,100,52.81194,0.6103148,25.24113,1.917492,19.41912,144.2754
"1018",1018,158025979,1824280,75450609,431941124,5735961,58101840,299138669,100,52.827,0.6098444,25.22262,1.917492,19.42305,144.3949
"1019",1019,158073075,1822997,75396316,432304567,5736039,58114341,299142767,100,52.84202,0.6094069,25.20412,1.917492,19.42696,144.5145
"1020",1020,158120046,1821811,75342077,432667860,5736118,58126814,299146865,100,52.857,0.6090021,25.18565,1.917492,19.43086,144.6339
"1021",1021,158166878,1820722,75287912,433031023,5736197,58139254,299150963,100,52.87193,0.6086299,25.1672,1.917492,19.43475,144.7533
"1022",1022,158213557,1819730,75233840,433394075,5736275,58151659,299155061,100,52.88681,0.60829,25.14878,1.917492,19.43863,144.8727
"1023",1023,158260067,1818835,75179879,433757035,5736354,58164024,299159159,100,52.90163,0.6079824,25.1304,1.917492,19.4425,144.9921
"1024",1024,158306395,1818036,75126048,434119921,5736432,58176347,299163258,100,52.91639,0.6077069,25.11206,1.917492,19.44635,145.1114
"1025",1025,158352526,1817331,75072366,434482751,5736511,58188622,299167356,100,52.93108,0.6074632,25.09377,1.917492,19.45019,145.2307
"1026",1026,158398446,1816722,75018849,434845546,5736589,58200848,299171454,100,52.94571,0.6072511,25.07554,1.917492,19.45401,145.3499
"1027",1027,158444141,1816207,74965518,435208322,5736668,58213019,299175553,100,52.96026,0.6070706,25.05737,1.917492,19.45781,145.4692
"1028",1028,158489598,1815785,74912388,435571098,5736747,58225134,299179651,100,52.97473,0.6069214,25.03927,1.917492,19.4616,145.5885
"1029",1029,158534803,1815457,74859478,435933892,5736825,58237187,299183750,100,52.98911,0.6068033,25.02124,1.917492,19.46536,145.7077
"1030",1030,158579742,1815221,74806804,436296723,5736904,58249177,299187848,100,53.0034,0.6067161,25.00329,1.917492,19.4691,145.827
"1031",1031,158624403,1815077,74754385,436659607,5736982,58261100,299191947,100,53.0176,0.6066596,24.98543,1.917492,19.47282,145.9463
"1032",1032,158668773,1815024,74702236,437022562,5737061,58272952,299196045,100,53.03171,0.6066336,24.96765,1.917492,19.47651,146.0656
"1033",1033,158712838,1815061,74650375,437385607,5737140,58284730,299200144,100,53.04571,0.6066378,24.94998,1.917492,19.48018,146.185
"1034",1034,158756587,1815189,74598818,437748757,5737218,58296432,299204243,100,53.0596,0.6066721,24.93241,1.917492,19.48383,146.3043
"1035",1035,158800007,1815405,74547580,438112032,5737297,58308053,299208342,100,53.07339,0.6067362,24.91494,1.917492,19.48744,146.4237
