"","time","S","I","R","Total"
"89",89,40.9657329566161,10.9988109117249,48.0354561316591,59.034267043384
"90",90,40.43265930398,10.4590990016177,49.1082416944023,59.56734069602
"91",91,39.9387610717387,9.93349233630247,50.1277465919589,60.0612389282613
"92",92,39.4809863177205,9.42355092384059,51.095462758439,60.5190136822796
"93",93,39.0565276635384,8.93045372226184,52.0130186141998,60.9434723364616
"94",94,38.6628049198254,8.45505143528925,52.8821436448854,61.3371950801746
"95",95,38.297447969573,7.99791403487749,53.7046379955496,61.7025520304271
"96",96,37.9582802583747,7.55937318164813,54.4823465599772,62.0417197416254
"97",97,37.6433031104797,7.13955982130486,55.2171370682155,62.3566968895204
"98",98,37.3506809958907,6.73843729754294,55.9108817065663,62.6493190041093
"99",99,37.0787278072652,6.35583035263581,56.565441840099,62.9212721927348
"100",100,36.8258941586106,5.99145039551568,57.1826554458738,63.1741058413895
"101",101,36.5907556894256,5.64491741192524,57.7643268986492,63.4092443105744
"102",102,36.3720023306721,5.31577886818165,58.3122188011463,63.627997669328
"103",103,36.1684284843673,5.00352594885249,58.8280455667802,63.8315715156327
"104",104,35.9789240574902,4.70760744346753,59.3134684990424,64.0210759425099
"105",105,35.8024662871636,4.42744155283105,59.7700921600054,64.1975337128364
"106",106,35.6381122961218,4.16242587830661,60.1994618255717,64.3618877038783
"107",107,35.4849923177341,3.91194582432314,60.6030618579428,64.515007682266
"108",108,35.3423035326326,3.67538161961737,60.9823148477501,64.6576964673675
"109",109,35.2093044625473,3.45211414055496,61.3385813968978,64.7906955374527
"110",110,35.0853098705511,3.24152969873132,61.6731604307177,64.914690129449
"111",111,34.9696861208595,3.04302393600709,61.9872899431335,65.0303138791406
"112",112,34.8618469551673,2.85600495282331,62.2821480920095,65.1381530448328
"113",113,34.7612496462333,2.67989578011419,62.5588545736526,65.2387503537667
"114",114,34.6673914929763,2.51413629126656,62.8184722157572,65.3326085070238
"115",115,34.5798066246631,2.35818463823578,63.0620087371012,65.420193375337
"116",116,34.4980630848531,2.21151828499522,63.2904186301517,65.5019369151469
"117",117,34.4217601685945,2.07363470183863,63.5046051295669,65.5782398314055
"118",118,34.3505259889567,1.94405177554798,63.7054222354954,65.6494740110433
"119",119,34.2840152513403,1.82230798296504,63.8936767656947,65.7159847486597
"120",120,34.221907216138,1.70796236895159,64.0701304149105,65.778092783862
"121",121,34.163903832249,1.60059436398991,64.2355018037611,65.836096167751
"122",122,34.1097280256874,1.4998034716679,64.3904685026448,65.8902719743126
"123",123,34.0591221290888,1.40520885192822,64.535669018983,65.9408778709111
"124",124,34.0118464393253,1.31644882216198,64.6717047385127,65.9881535606746
"125",125,33.9676778916987,1.23318029492657,64.7991418133747,66.0323221083013
"126",126,33.9264088403168,1.1550781682042,64.918512991479,66.0735911596831
"127",127,33.8878459352698,1.08183468163791,65.0303193830923,66.1121540647302
"128",128,33.8518090881351,1.0131587500377,65.1350321618272,66.1481909118649
"129",129,33.8181305181557,0.948775283599185,65.2330941982452,66.1818694818443
"130",130,33.7866538721668,0.888424502682694,65.3249216251506,66.2133461278332
"131",131,33.7572334120046,0.831861253629821,65.4109053343656,66.2427665879954
"132",132,33.7297332637181,0.77885433091812,65.4914124053639,66.270266736282
"133",133,33.7040267234337,0.729185809947171,65.5667874666192,66.2959732765663
"134",134,33.6799956152002,0.682650393889043,65.6373539909108,66.3200043847998
"135",135,33.6575296965647,0.639054777303236,65.7034155261321,66.3424703034353
"136",136,33.636526108018,0.598217028593853,65.7652568633882,66.363473891982
"137",137,33.6168888627929,0.559965992859975,65.8231451443472,66.3831111372071
"138",138,33.598528373809,0.524140716246058,65.8773309099449,66.401471626191
"139",139,33.5813610148424,0.490589892526383,65.9280490926313,66.4186389851576
"140",140,33.565308713249,0.459171332346215,65.9755199544048,66.434691286751
"141",141,33.5502985718029,0.429751455283842,66.0199499729133,66.4497014281971
"142",142,33.5362625174183,0.402204804715789,66.061532677866,66.4637374825817
"143",143,33.5231369749789,0.376413585352271,66.1004494396689,66.4768630250211
"144",144,33.5108625631402,0.352267222251685,66.1368702146082,66.4891374368598
