"","time","S","I","R","V","Total"
"158",157,33.4601609736405,0.0054461083678279,66.5341929179917,65.5,1.03973902635952
"159",158,33.4599839663715,0.00509619410756464,66.5347198395209,65.5,1.03991603362848
"160",159,33.4598183353069,0.00476875869369546,66.5352129059994,65.5,1.04008166469313
"161",160,33.4596633492011,0.00446235846795204,66.5356742923309,65.5,1.04023665079889
"162",161,33.4595183238247,0.00417564243761958,66.5361060337378,65.5,1.04038167617536
"163",162,33.4593826189392,0.00390734633379663,66.536510034727,65.5,1.04051738106077
"164",163,33.4592556354683,0.00365628704988111,66.5368880774818,65.5,1.04064436453172
"165",164,33.4591368128494,0.00342135743599628,66.5372418297146,65.5,1.04076318715063
"166",165,33.4590256265571,0.00320152142670283,66.5375728520162,65.5,1.04087437344291
"167",166,33.4589215857855,0.00299580948072023,66.5378826047338,65.5,1.04097841421451
"168",167,33.4588242312796,0.00280331431274432,66.5381724544077,65.5,1.04107576872045
"169",168,33.4587331333063,0.00262318689870906,66.538443679795,65.5,1.0411668666937
"170",169,33.4586478897564,0.00245463273702387,66.5386974775066,65.5,1.04125211024358
"171",170,33.4585681243681,0.00229690834942799,66.5389349672825,65.5,1.04133187563192
"172",171,33.458493485065,0.00214931800614323,66.5391571969289,65.5,1.04140651493504
"173",172,33.4584236424012,0.00201121066098104,66.5393651469378,65.5,1.04147635759876
"174",173,33.4583582881066,0.00188197708297284,66.5395597348104,65.5,1.04154171189338
"175",174,33.458297133725,0.00176104717194811,66.5397418191031,65.5,1.04160286627505
"176",175,33.4582399093403,0.00164788744628644,66.5399122032134,65.5,1.04166009065967
"177",176,33.4581863623853,0.00154199869182017,66.5400716389229,65.5,1.04171363761471
"178",177,33.4581362565255,0.00144291376156786,66.540220829713,65.5,1.04176374347454
"179",178,33.4580893706161,0.00135019551663742,66.5403604338673,65.5,1.04181062938388
"180",179,33.4580454977257,0.0012634348992546,66.5404910673751,65.5,1.04185450227431
"181",180,33.4580044442222,0.00118224912945051,66.5406133066484,65.5,1.04189555577783
"182",181,33.4579660289182,0.00110628001748264,66.5407276910643,65.5,1.04193397108178
"183",182,33.4579300822712,0.00103519238457092,66.5408347253442,65.5,1.04196991772879
"184",183,33.4578964456348,0.000968672585004272,66.5409348817802,65.5,1.04200355436522
"185",184,33.4578649705584,0.000906427123117957,66.5410286023185,65.5,1.04203502944158
"186",185,33.4578355181322,0.000848181359057349,66.5411163005088,65.5,1.04206448186781
"187",186,33.4578079583735,0.000793678297633712,66.5411983633289,65.5,1.04209204162655
"188",187,33.4577821696531,0.000742677454941812,66.541275152892,65.5,1.04211783034689
"189",188,33.4577580381587,0.000694953797750689,66.5413470080436,65.5,1.04214196184131
"190",189,33.457735457392,0.000650296750998414,66.541414245857,65.5,1.04216454260801
"191",190,33.457714327699,0.000608509269020795,66.541477163032,65.5,1.04218567230105
"192",191,33.4576945558298,0.000569406966424045,66.5415360372038,65.5,1.04220544417022
"193",192,33.4576760545274,0.000532817304773531,66.5415911281679,65.5,1.04222394547262
"194",193,33.4576587421422,0.000498578831516121,66.5416426790264,65.5,1.04224125785783
"195",194,33.4576425422717,0.000466540467783306,66.5416909172605,65.5,1.04225745772827
"196",195,33.4576273834236,0.000436560841937285,66.5417360557345,65.5,1.04227261657644
"197",196,33.4576131986995,0.000408507665923422,66.5417782936346,65.5,1.04228680130047
"198",197,33.4575999255006,0.000382257151680808,66.5418178173477,65.5,1.04230007449937
"199",198,33.4575875052507,0.000357693465039017,66.5418548012843,65.5,1.04231249474934
"200",199,33.4575758831377,0.000334708214694064,66.5418894086476,65.5,1.0423241168623
"201",200,33.4575650078722,0.00031319997401108,66.5419217921538,65.5,1.04233499212776
"202",201,33.4575548314607,0.000293073833545705,66.5419520947057,65.5,1.04234516853927
"203",202,33.4575453089939,0.0002742409823115,66.5419804500239,65.5,1.04235469100615
"204",203,33.4575363984482,0.000256618315947287,66.5420069832359,65.5,1.04236360155177
"205",204,33.457528060501,0.000240128070056798,66.5420318114289,65.5,1.04237193949895
"206",205,33.4575202583564,0.000224697477103929,66.5420550441665,65.5,1.04237974164357
"207",206,33.4575129575831,0.000210258445350662,66.5420767839716,65.5,1.04238704241691
"208",207,33.4575061259624,0.000196747258421855,66.5420971267793,65.5,1.04239387403763
"209",208,33.457499733346,0.000184104294171988,66.5421161623599,65.5,1.04240026665397
"210",209,33.4574937515232,0.000172273761614028,66.5421339747152,65.5,1.04240624847678
