"","time","S","I","R","Itotal","V1","V2","N","N_per","S_per","I_per","R_per","V1_per","V2_per","Itotal_per"
"1",1,2.95e+08,1,0,1,0,0,295000001,100,99.9999996610169,3.38983049698363e-07,0,0,0,3.38983049698363e-07
"2",2,294599943.869372,1.10472074863481,0.209739042846739,1.31503324418718,390027.919690871,14069.1291720223,295004042.232694,100,99.8630193809331,3.74476478448868e-07,7.10970064204411e-08,0.132211042512843,0.00476913098055952,4.45767872953384e-07
"3",3,294200035.608549,1.21943076050797,0.440185336936273,1.66198486836831,753173.741339843,54872.5112448501,295008083.52075,100,99.7260929590277,4.13355032836653e-07,1.49211279800512e-07,0.255306136818745,0.0186003415872469,5.63369263829483e-07
"4",4,293800418.127087,1.34500066705676,0.693302269738707,2.04380931017498,1091290.6411051,120414.057671861,295012124.864167,100,99.5892688350901,4.55913690895262e-07,2.35008059434142e-07,0.369913826968152,0.04081664701995,6.92788240861631e-07
"5",5,293401223.634597,1.48237014632841,0.971222800170076,2.46371099748335,1406104.04823127,208836.126525387,295016166.262947,100,99.4525918193547,5.0247081883885e-07,3.29210026851352e-07,0.476619320914777,0.0707880280497075,8.35110505533263e-07
"6",6,293002574.381902,1.63255283460054,1.27626279103589,2.92516357239685,1699220.43811268,318409.988259713,295020207.71709,100,99.3161033439706,5.53369834301681e-07,4.32601821045343e-07,0.575967473977968,0.107928196079725,9.91512952632023e-07
"7",7,292604583.352871,1.79664153363971,1.61093525325265,3.43193039737816,1972135.54054226,447526.925607901,295024249.226598,100,99.179841697735,6.08980969648963e-07,5.46034862380192e-07,0.668465573834076,0.151691573415096,1.16327061466131e-06
"8",8,292207354.908171,1.97581373706182,1.9779655835028,3.98808645594228,2226241.97782502,594689.95169528,295028290.791471,100,99.0438422445075,6.69703143302397e-07,6.7043251282666e-07,0.754585932031361,0.201570483325483,1.35176407836803e-06
"9",9,291810985.383832,2.17133749589742,2.38030786583804,4.59804174508156,2462836.36706419,758506.109168273,295032332.41171,100,98.9081376262916,7.35965945883986e-07,8.0679559639463e-07,0.834768293675477,0.257092537271406,1.55848740627692e-06
"10",10,291415563.649142,2.38457763240392,2.82116227831952,5.26656621388319,2683125.94028292,937679.292149779,295036374.087315,100,98.7727579525157,8.08231744231717e-07,9.56208293654196e-07,0.909422083491596,0.317818199552669,1.78505658164189e-06
"11",11,291021171.625902,2.61700232293398,3.30399368075346,5.99881635237114,2888234.70626049,1131003.56512828,295040415.818287,100,98.6377309761995,8.86997910328926e-07,1.1198444360885e-06,0.978928496372284,0.383338520585891,2.03321851202439e-06
"12",12,290627884.771858,2.87019006731755,3.8325514511138,6.80036352228622,3079209.1877065,1337356.94232162,295044457.604627,100,98.5030822579667,9.72799181052142e-07,1.29897422314897e-06,1.04364244382207,0.453273026437844,2.30486062252998e-06
"13",13,290235772.530785,3.14583706274267,4.41089064181062,7.67722412602385,3257023.76299075,1555695.59583334,295048499.446337,100,98.3688353187415,1.06621015482061e-06,1.49497138608999e-06,1.10389436621525,0.527267753861696,2.60202107125787e-06
"14",14,289844898.751512,3.44576500134905,5.04339453156313,8.63589171627394,3422585.63953666,1785048.46320788,295052541.343416,100,98.235011781904,1.16784793164634e-06,1.70932082421654e-06,1.15999192006724,0.604993420859994,2.9268996216584e-06
"15",15,289455322.078028,3.77192931102346,5.73479865140146,9.68337115233547,3576739.48441138,2024512.22669779,295056583.295865,100,98.1016315056355,1.27837490317618e-06,1.94362674011274e-06,1.21222154898501,0.686143723377875,3.28186920765146e-06
"16",16,289067096.312673,4.12642785959473,6.49021636705374,10.8272149139774,3720271.73568227,2273246.63868554,295060625.303685,100,97.9687127061283,1.39850169955672e-06,2.19962130168124e-06,1.26084994629604,0.770433749452625,3.66948822901523e-06
"17",17,288680270.754258,4.51151014323786,7.31516610360707,12.0755616884292,3853914.61656203,2530470.16938061,295064667.366877,100,97.836272072291,1.52899030015964e-06,2.47917386005135e-06,1.30612541682944,0.857598502715434,4.09251361614732e-06
"18",18,288294890.512849,4.92958698048996,8.21560030202749,13.4371773508578,3978349.8728305,2795455.95457545,295068709.485442,100,97.7043248725336,1.6706573154051e-06,2.78430075366322e-06,1.34827914480264,0.947391527705643,4.5539147049141e-06
"19",19,287910996.802818,5.38324073390274,9.19793620097965,14.9214984636771,4094212.25260837,3067528.02277682,295072751.65938,100,97.5728850541817,1.82437744713105e-06,3.11717573013905e-06,1.38752637428703,1.03958362997809,5.05688796398994e-06
"20",20,287528627.215671,5.87523608196408,10.2690885413172,16.538678425102,4202092.74624522,3346057.78245168,295076793.888692,100,97.4419653360241,1.99108713516127e-06,3.48014101888029e-06,1.42406750828068,1.13396168446708,5.60487261880059e-06
"21",21,287147815.974028,6.4085313645285,11.4365042946495,18.2996364025533,4302541.60285863,3630460.75145644,295080836.173379,100,97.3115772944708,2.17178839793007e-06,3.87571908869398e-06,1.45808913199995,1.23032752602182,6.20156721794062e-06
"22",22,286768594.168076,6.98629052560114,12.708199521525,20.2161091918364,4396071.13892146,3920193.51195385,295084878.513442,100,97.1817314437593,2.36755287522566e-06,4.30662512614862e-06,1.48976496561521,1.32849691644747,6.85094718973053e-06
"23",23,286390989.975681,7.61189567791807,14.0927984690018,22.3007061484375,4483158.35323286,4214750.87527291,295088920.908881,100,97.0524373106215,2.57952608131584e-06,4.77578027178915e-06,1.51925675129538,1.4282985827768,7.55728343841268e-06
"24",24,286015028.8673,8.28896031429469,15.5995750214084,24.5669673424397,4564247.36159036,4513663.24227131,295092963.359697,100,96.9237035037899,2.80893187689841e-06,5.28632565270412e-06,1.54671507908065,1.52957332187195,8.32516203122549e-06
"25",25,285640733.796736,9.0213431913346,17.2384966227305,27.0294250944732,4639751.66359702,4816494.14571791,295097005.865891,100,96.7955377787018,3.05707716852756e-06,5.84163725150253e-06,1.57228015580259,1.63217316678123,9.15950502959591e-06
"26",26,285268125.378742,9.81316291265509,19.0202707979255,29.7036690617228,4710056.25357776,5122837.96171098,295101048.427464,100,96.6679470977415,3.32535684469693e-06,6.44534165475888e-06,1.59608252111497,1.73596061044499,1.00655925216152e-05
"27",27,284897222.054292,10.6688132361858,20.956394390816,32.6064150298404,4775519.58533738,5432317.7795792,295105091.044416,100,96.5409376863011,3.61525895687786e-06,7.10133272070926e-06,1.61824371393803,1.84080788316918,1.10490859084952e-05
"28",28,284528040.244477,11.5929791349023,23.0592056603937,35.7555775985128,4836475.40188327,5744583.418204,295109133.716749,100,96.414515084976,3.92837015543865e-06,7.81378921417132e-06,1.63887689309048,1.94659627977417,1.21160525085041e-05
"29",29,284160594.493727,12.5906536378882,25.3419393678225,39.1703469355722,4893234.43881874,6059309.57932347,295113176.444462,100,96.2886841981465,4.26638138953367e-06,8.58719345342129e-06,1.65808741506315,2.05321553321554,1.32729915375174e-05
"30",30,283794897.603162,13.6671554806239,27.8187849990938,42.8712697908606,4946086.01052616,6376194.12792905,295117219.227557,100,96.1634493392046,4.63109388072863e-06,9.42635101804869e-06,1.67597337202895,2.16056323132149,1.45268615308427e-05
"31",31,283430960.754696,14.8281475929216,30.5049482675277,46.8803349599725,4995299.48687157,6694956.49137176,295121262.066035,100,96.0388142726486,5.02442537996594e-06,1.03364115665452e-05,1.69262609271231,2.26854427380218,1.58851092706031e-05
"32",32,283068793.626562,16.0796564539556,33.4167160488288,51.2210633987827,5041125.66810732,7015336.16885364,295125304.959896,100,95.914782253263,5.44841671782114e-06,1.13228908152657e-05,1.70813060872308,2.37707036670642,1.73557002866098e-05
"33",33,282708404.50084,17.4280923443745,36.5715249060953,55.9186031957032,5083798.06501882,7337091.34366423,295129347.90914,100,95.7913560625884,5.90523865818319e-06,1.23916937319817e-05,1.72256608874558,2.48605955173358,1.89471510006922e-05
"34",34,282349800.363539,18.8802705256706,39.9880333664588,60.9998296138654,5123534.09083743,7659997.59108988,295133390.91377,100,95.6685380428654,6.39719906555302e-06,1.35491389986917e-05,1.73600624279562,2.59543576800089,2.06685625862266e-05
"35",35,281992986.997742,20.4434333771804,43.6861981151273,66.4934504205154,5160536.17089929,7983846.67551196,295137433.973785,100,95.546330128624,6.92675039622262e-06,1.48019847997349e-05,1.74851969857462,2.7051284440662,2.25296566163212e-05
"36",36,281637969.070305,22.1252735222471,47.6873542815443,72.4301167323782,5194992.77586284,8308445.43039064,295141477.089186,100,95.4247338760859,7.49649752398618e-06,1.6157455994277e-05,1.76017035189297,2.81507211806763,2.45408125779933e-05
"37",37,281284750.212543,23.9339579751375,52.0142999961753,78.8425396104261,5227079.38377292,8633614.71540075,295145520.259974,100,95.30375049053,8.10920591105553e-06,1.76232727335178e-05,1.77101769295659,2.92520608403474,2.6713107331251e-05
"38",38,280933333.095321,25.8781533397755,56.6913853974163,85.7656126383898,5256959.37571194,8959188.44557913,295149563.486151,100,95.1833808517569,8.76781013467085e-06,1.92076805832974e-05,1.78111711012529,3.03547406262707,2.90583565922889e-05
"39",39,280583719.498929,27.9670520926787,61.7446062786112,93.2365407328288,5284784.86971431,9285012.68741304,295153606.767715,100,95.0636255377858,9.47542278034526e-06,2.09194822163241e-05,1.79052017272939,3.14582389457985,3.15891585245664e-05
"40",40,280235910.378111,30.2103999823992,67.2017025688058,101.294975436984,5310697.49719083,9610944.81726466,295157650.104669,100,94.9444848469059,1.02353437126518e-05,2.27680707394759e-05,1.79927489438527,3.25620725529439,3.43189395230187e-05
"41",41,279889905.922577,32.6185245791683,73.0922618530888,109.983156966296,5334829.12595663,9936852.7376929,295161693.497013,100,94.8259588181993,1.10510697349344e-05,2.47634647257601e-05,1.80742597819883,3.36657938906746,3.72620022819491e-05
"42",42,279545705.613301,35.20236500474,79.4478281208648,119.34606325025,5357302.53319857,10262614.1480552,295165736.944748,100,94.7080472506296,1.19263046480661e-05,2.69163450145762e-05,1.81501504498857,3.47689886173215,4.04335762292729e-05
"43",43,279203308.274905,37.9735028779227,86.3020159676645,129.431566263419,5378232.0321894,10588115.8652611,295169780.447874,100,94.5907497208072,1.28649697202416e-05,2.92380933565471e-05,1.82208084581991,3.5871273303098,4.38498704261075e-05
"44",44,278862712.124394,40.9441945075747,93.6906304578414,140.290595914632,5397724.05573215,10913253.1914418,295173824.006393,100,94.4740655995141,1.38712145785285e-05,3.17408329729849e-05,1.82865945986296,3.69722932857538,4.75281290225769e-05
"45",45,278523914.816499,44.127404366859,101.651792874194,151.977311786868,5415877.69945778,11237929.3251505,295177867.620304,100,94.3579940670796,1.49494285335855e-05,3.44374711063879e-05,1.83478447863319,3.80717206738756,5.14866893687168e-05
"46",46,278186913.485853,47.5368398812312,110.226072576055,164.549283014582,5432785.22762437,11562054.8132203,295181911.28961,100,94.2425341276814,1.61042523485092e-05,3.73417436368279e-05,1.84048717751344,3.9169252488092,5.57450428773527e-05
"47",47,277851704.78622,51.1869875633763,119.456625198957,178.067676599607,5448532.54404717,11885547.0404303,295185955.01431,100,94.1276846226475,1.73405904630167e-05,4.04682618430019e-05,1.84579667544922,4.026460893051,6.0323898740702e-05
"48",48,277518284.926984,55.0931505282727,129.389337433377,192.597454472271,5463199.63057302,12208329.7543611,295189998.794406,100,94.0134442428281,1.86636236841628e-05,4.38325613881972e-05,1.85074008363611,4.13575317735068,6.52452506043105e-05
"49",49,277186649.70708,59.2714874211679,140.072978624196,208.20757960932,5476860.95533299,12530332.6230186,295194042.629897,100,93.8998115401013,2.00788223546504e-05,4.74511536128165e-05,1.85534264395696,4.24477828596582,7.05324463035868e-05
"50",50,276856794.546548,63.7390527907736,151.559359435834,224.971231524141,5489585.85282141,12851490.8230048,295198086.520786,100,93.7867849380701,2.15919600096342e-05,5.13415792162195e-05,1.8596278578638,4.3535142705269,7.62102607695257e-05
"51",51,276528714.515866,68.5138389406722,163.90349783901,242.96603145873,5501438.87779242,13171744.6560765,295202130.467072,100,93.6743627420099,2.32091275331478e-05,5.5522464414359e-05,1.86361760637973,4.46194092001845,8.23049722149046e-05
"52",52,276202404.363231,73.6148192912682,177.163792677744,262.2742776099,5512480.13478501,13491039.1921284,295206174.468757,100,93.5625431481154,2.49367478250558e-05,6.00135796605753e-05,1.86733226183534,4.57003963972176,8.88444417132807e-05
"53",53,275877858.539903,79.0619932833046,191.402205073631,282.98319071982,5522765.58490045,13809323.9368384,295210218.52584,100,93.4513242520956,2.67815909889935e-05,6.48359010163724e-05,1.87079079189023,4.67779333852215,9.58581962822705e-05
"54",54,275555071.223768,84.8764328547181,206.684447937123,305.185170377033,5532347.33143371,14126552.5222415,295214262.638324,100,93.340704057161,2.87507900520046e-05,7.00116742632922e-05,1.87401085638317,4.7851863239915,0.000103377515588034
"55",55,275234036.34123,91.080330521732,223.080183857639,328.978062376429,5541273.88581344,14442682.4186506,295218306.806209,100,93.2306804814456,3.08518572262933e-05,7.55644818476913e-05,1.87700889750408,4.8922042047112,0.000111435522388651
"56",56,274914747.587553,97.6970490956521,240.663231658352,354.465437504422,5549590.4152527,14757674.6664083,295222351.029494,100,93.1212513649033,3.30927007236968e-05,8.15193127549846e-05,1.87980022376363,4.99883379931958,0.000120067276840096
"57",57,274597198.445747,104.751173062515,259.511781874021,381.756882079851,5557338.97325294,15071493.626227,295226395.308182,100,93.012414475711,3.54816421320212e-05,8.7902635400578e-05,1.88239908814783,5.10506305186368,0.000129309874776387
"58",58,274281382.204119,112.268561657208,279.708621459274,410.968300643774,5564558.71426546,15384106.7467059,295230439.642273,100,92.9041675162161,3.80274343638963e-05,9.47424736413336e-05,1.88481876090012,5.21088095297578,0.00013920255009671
"59",59,273967291.97255,120.27640365921,301.341368005291,442.222231153368,5571286.09353209,15695484.3479143,295234484.031768,100,92.7965081284577,4.07392801872927e-05,0.000102068486001407,1.88707159727744,5.31627746649861,0.000149786781379435
"60",60,273654920.69762,128.803273938286,324.502713766154,475.648173064477,5577555.05317488,16005599.4198842,295238528.476667,100,92.6894338992912,4.36268513472373e-05,0.000109912048214195,1.8891691006432,5.42124346116606,0.000161106402852861
"61",61,273344261.176632,137.879191776173,349.290679785287,511.382928673428,5583397.19544187,16314427.4350255,295242572.976971,100,92.5829423651422,4.67003082874934e-05,0.000118306339178439,1.89112198120471,5.52577064700557,0.000173207719847813
"62",62,273035306.070621,147.535680990179,375.808880425357,549.570958104798,5588841.9440095,16621946.1734896,295246617.532682,100,92.4770310164174,4.99703204809275e-05,0.000127286430430912,1.89294021070059,5.62985151613114,0.000186139628862629
"63",63,272728047.916416,157.805831883583,404.166798606657,590.364748333784,5593916.69416838,16928135.5605835,295250662.143799,100,92.3716973015922,5.34480873769304e-05,0.000136889379238652,1.89463307331854,5.73347928762268,0.000199953742371712
"64",64,272422479.137823,168.724365046418,434.480072060921,633.92519663399,5598646.95265749,17232977.5154056,295254706.810323,100,92.266938631001,5.71453599738242e-05,0.000147154325414375,1.89620921310296,5.8366478562106,0.000214704518509585
"65",65,272118592.055978,180.327697028757,466.870790907666,680.422008841312,5603056.46784845,17536455.8099418,295258751.532256,100,92.1627523803472,6.10744630236833e-05,0.000158122591958688,1.89767667809038,5.9393517445074,0.000230449395762272
"66",66,271816378.898939,192.654007908163,501.467806870706,730.034112837896,5607167.35096174,17838555.9378826,295262796.309598,100,92.0591358939532,6.524831787685e-05,0.000169837789636352,1.8990429614039,6.04158605853544,0.000247248932802363
"67",67,271515831.810561,205.743310771334,538.407054451593,782.950087658768,5611000.18893524,18139264.9924885,295266841.14235,100,91.9560864877684,6.968046597286e-05,0.000182345925593461,1.90031503951714,6.14334644632292,0.000265166953603606
"68",68,271216942.858702,219.637523127799,577.831884370399,839.3686086154,5614574.14950129,18438571.552901,295270886.030512,100,91.8536014521512,7.43850929837705e-05,0.000195695516120302,1.9014994078763,6.24462905936336,0.000284270697968056
"69",69,270919704.042811,234.380540273031,619.893409597116,899.498908846658,5617907.07902204,18736465.5783022,295274930.974085,100,91.7516780544395,7.93770536157035e-05,0.000209937703668965,1.90260211406673,6.34543051673647,0.000304630977604259
"70",70,270624107.300932,250.018310616402,664.750864294152,963.56125770388,5621015.59358108,19032938.3093829,295278975.973071,100,91.6503135413246,8.46718970737705e-05,0.000225126378233842,1.90362878869294,6.44574787170716,0.000326322337893693
"71",71,270330144.516167,266.598912987741,712.571975991326,1031.78745637778,5623915.16379534,19327982.1766177,295283021.027469,100,91.549505141042,9.02858931949695e-05,0.000241318303203433,1.90458467412936,6.54557858063219,0.000349423225482984
"72",72,270037807.522639,284.17263593456,763.53335131592,1104.42135117623,5626620.19378046,19621590.7148746,295287066.137281,100,91.449250065391,9.62360592530816e-05,0.000258573245792265,1.90547465128886,6.64492047401507,0.000374016161839875
"73",73,269747088.110976,302.792059020226,817.820875600766,1181.71936486235,5629144.09467234,19913758.4839251,295291111.302508,100,91.3495455115939,0.000102540187438976,0.000276954112161866,1.90630326454548,6.74377172956103,0.000400187922911011
"74",74,269457978.033361,322.512136131422,875.630126693428,1263.95104646233,5631499.35308048,20204480.9944453,295295156.523149,100,91.2503886640067,0.000109216873019094,0.000296527087339742,1.9070747449388,6.84213084709412,0.000428029725019633
"75",75,269170469.008169,343.390280801342,937.166803289224,1351.399639952,5633697.59482222,20493754.6391306,295299201.799206,100,91.1517766956906,0.00011628554317422,0.000317361780045198,1.90779303177831,6.93999662520785,0.000457637417141041
"76",76,268884552.724224,365.48645355293,1002.64716810934,1444.36267222896,5635749.64426263,20781576.6285722,295303247.13068,100,91.053706769853,0.000123766486519937,0.000339531372530298,1.90846179275795,7.03736813953005,0.000489111679693041
"77",77,268600220.844687,388.863251264399,1072.29850624482,1543.15256077683,5637665.57956304,21067944.9315644,295307292.517572,100,90.9561760411671,0.000131680883309463,0.000363112775544146,1.90908444268358,7.13424472249048,0.000522558229978356
"78",78,268317465.010624,413.585998557102,1146.359598997,1648.09724144005,5639454.78413011,21352858.2195297,295311337.959881,100,90.8591816569791,0.000140050836318817,0.000388186788531882,1.90966416091218,7.23062594448389,0.000558088034420117
"79",79,268036276.844251,439.722841203222,1225.08121350476,1759.54081667746,5641125.9945025,21636315.8148014,295315383.457609,100,90.7627207584076,0.0001488994024134,0.000414838265166301,1.91020390758352,7.32651159634127,0.000595817527714412
"80",80,267756647.951889,467.344841548841,1308.7266085002,1877.84422472676,5642687.3449465,21918317.6424716,295319429.010757,100,90.6667904813455,0.000158250624794421,0.00044315628432714,1.91070643873586,7.42190167300955,0.000635868839045587
"81",81,267478569.926648,496.526075945077,1397.57205648999,2003.38593005693,5644146.40897251,22198864.1855731,295323474.619326,100,90.5713879573677,0.000168129565922622,0.000473234326628275,1.91117432037797,7.51679635836182,0.000678370025491307
"82",82,267202034.350849,527.343734177674,1491.9073826812,2136.56263551241,5645510.23799485,22477956.4433548,295327520.283315,100,90.4765103145535,0.000178562341115985,0.000505170456600174,1.91160994159263,7.61119601105619,0.000723455312753362
"83",83,266927032.798214,559.878220882629,1592.0365209472,2277.79001652365,5646785.39732327,22755595.8924474,295331566.002727,100,90.3821546782269,0.000189576152817156,0.000539067510627193,1.91201552673551,7.70510115137415,0.000771265343340448
"84",84,266653556.835828,594.213258932786,1698.27808713753,2427.50347776942,5647977.9996732,23031784.4507131,295335611.777561,100,90.2883181716213,0.000201199325525407,0.000575033290742001,1.91239314679298,7.79851244896944,0.000821947432332594
"85",85,266381598.02589,630.435994777542,1810.96597002721,2586.15893266579,5649093.7363666,23306524.4435973,295339657.607818,100,90.1949979164728,0.000213461341387041,0.000613180764376722,1.912744729957,7.89143071146445,0.000875655830853558
"86",86,266111147.927266,668.637105714973,1930.44994019563,2754.23360604988,5650137.90638228,23579818.5728062,295343703.4935,100,90.1021910335469,0.00022639287643716,0.000653628270168325,1.913072071471,7.98385687383551,0.000932551997374982
"87",87,265842198.096865,708.910909072699,2057.0962771147,2932.22686041381,5651115.44340137,23851669.8871544,295347749.434607,100,90.0098946431028,0.000240025837484724,0.000696499729912506,1.91337684279615,8.07579198853363,0.000992804876971997
"88",88,265574740.090833,751.355473270585,2191.2884147288,3120.66104604797,5652030.94098986,24122081.7554283,295351795.431139,100,89.918105865299,0.000254393399631716,0.000741924866761032,1.91366060014611,8.1672372162885,0.00105659118865101
"89",89,265308765.46559,796.072730735274,2333.42760579757,3320.08237543848,5652888.67604677,24391057.841125,295355841.483098,100,89.8268218205436,0.000269530044416213,0.000790039429753787,1.9139247924339,8.25819381754831,0.00112409572086573
"90",90,265044265.778711,843.168592633805,2483.93360525706,3531.06182224451,5653692.63063376,24658602.0789418,295359887.590485,100,89.7360396297936,0.000285471598568204,0.000840985424771364,1.91417076867005,8.348663144513,0.0011955116353309
"91",91,264781232.589668,892.753065389724,2643.24537285703,3754.19604518422,5654446.51230021,24924718.6528924,295363933.753299,100,89.6457564148049,0.000302255273365702,0.00089491135199492,1.91439978485087,8.43864663371887,0.00127104077924419
"92",92,264519657.460433,944.940368941896,2811.82179531908,3990.10833714204,5655153.77300738,25189411.9759373,295367979.971542,100,89.5559692983372,0.000319919704577639,0.000951972449955475,1.91461301037175,8.52814579913649,0.0013508940060214
"93",93,264259531.955957,999.849056702847,2990.14242825061,4239.44959979798,5655817.62674789,25452686.6710245,295372026.245214,100,89.466675404316,0.000338504992978849,0.00101233094625157,1.91481153399831,8.61716222574646,0.00143529150464589
"94",94,264000847.64453,1057.60213716983,3178.70825803921,4502.89934406739,5656441.06595066,25714547.5534414,295376072.574317,100,89.3778718579538,0.000358052745421259,0.00107615631501074,1.91499636942579,8.70569756355995,0.00152446313772909
"95",95,263743596.098026,1118.3271971383,3378.04248394179,4781.16671662646,5657026.87675486,25974999.614389,295380118.958851,100,89.289555785834,0.000378606116444179,0.00114362554116663,1.91516846045516,8.79375352205325,0.00161864878837445
"96",96,263487768.892046,1182.15652646363,3588.69132057057,5074.99155278441,5657577.653231,26234048.0056925,295384165.398817,100,89.2017243159581,0.000400209850405328,0.00121492339161961,1.91532868581237,8.88133186498751,0.0017180987159323
"97",97,263233357.605958,1249.2272443132,3811.224820964,5385.14545594588,5658095.81062165,26491698.0255695,295388211.894215,100,89.1143745777601,0.000422910324112927,0.0012902426933438,1.91547786363524,8.96843440558718,0.00182307392072722
"98",98,262980353.822846,1319.6814268481,4046.23772043907,5712.43290391864,5658583.59766896,26747955.105384,295392258.445046,100,89.0275037020884,0.000446755589938254,0.00136978461850645,1.91561675565091,9.05506300205226,0.00193384651784345
"99",99,262728749.129366,1393.66623626931,4294.3503013964,6057.69238229077,5659043.10809154,27002824.797317,295396305.051312,100,88.9411088211575,0.000471795419386584,0.00145375897665695,1.91574607106495,9.14121955338149,0.00205070012004331
"100",100,262478535.115521,1471.33405115972,4556.20927919162,6421.79754502802,5659476.29126855,27256312.762892,295400351.713012,100,88.855187068472,0.000498081347103187,0.00154238451402322,1.91586647018175,9.22690599548511,0.00217393022986883
"101",101,262229703.374362,1552.84259801551,4832.48870883369,6805.65840198392,5659884.96220575,27508424.7622741,295404398.430148,100,88.7697355787236,0.000525666715278344,0.0016358892198338,1.91597856778158,9.31212429755975,0.00230384464082149
"102",102,261982245.501599,1638.35508396546,5123.89091366861,7210.22253482728,5660270.81078556,27759166.644339,295408445.202721,100,88.6847514876618,0.00055460671845084,0.00173451064005716,1.91608293625501,9.39687645872467,0.00244076384812876
"103",103,261736153.095156,1728.04033053369,5431.14743524566,7636.47634035894,5660635.41039099,28008544.3374175,295412492.03073,100,88.6002319319418,0.000584958448660974,0.00183849619828558,1.91618010852505,9.48116450488624,0.00258502146874837
"104",104,261491417.754653,1822.07290836163,5755.020004468,8085.44630135395,5660980.22594274,28256563.8406691,295416538.914178,100,88.5161740489485,0.000616780940924558,0.0019481035237976,1.91627058077047,9.56499048581636,0.00273696467065538
"105",105,261248031.080822,1920.63327281617,6096.30153436954,8558.20028537961,5661306.62137878,28503231.2160561,295420585.853064,100,88.4325749766,0.00065013521900314,0.00206360078691392,1.91635481496019,9.64835647243387,0.00289695461156396
"106",106,261005984.674862,2023.90790042314,6455.81713542767,9055.84887278359,5661615.86659652,28748552.5808945,295424632.847389,100,88.3494318531295,0.000685084341449838,0.00218526704195402,1.91643324120545,9.73126455428159,0.00306536688748689
"107",107,260765270.137746,2132.08942592824,6834.42515112266,9579.54671089948,5661909.14395244,28992534.1008791,295428679.897155,100,88.2667418168488,0.000721693447863786,0.00231339257701787,1.91650625996212,9.81371683716424,0.00324259199013255
"108",108,260525879.069461,2245.37677995636,7233.01821559575,10130.4938968712,5662187.55430103,29235181.9836034,295432727.002361,100,88.1845020058929,0.00076002980534327,0.00244827927121897,1.91657424407682,9.89571544095375,0.00342903577395143
"109",109,260287803.068206,2363.97532716296,7652.52433335421,10709.937389056,5662452.1226073,29476502.4725357,295436774.16301,100,88.1027095579477,0.000800162855101652,0.00259024095935053,1.91663754068849,9.97726249754941,0.00362511993281741
"110",110,260051033.729533,2488.09700473752,8093.90798046575,11319.172446297,5662703.80317653,29716501.8414051,295440821.3791,100,88.0213616099598,0.000842164259198588,0.00273960380379525,1.91669647300037,10.0583601489768,0.00383128248610322
"111",111,259815562.645449,2617.96046113933,8558.17122714805,11959.5440949615,5662943.48452679,29955186.3889695,295444868.650634,100,87.940455297832,0.000886107947346037,0.00289670667364616,1.91675134193082,10.1390105456161,0.00404797827411372
"112",112,259581381.403467,2753.79119495058,9046.35488187999,12632.4486239294,5663171.99392417,30192562.4341432,295448915.977612,100,87.8599877561026,0.000932070163750154,0.00306190153108076,1.9168024276499,10.2192158445527,0.00427567946293857
"113",113,259348481.58562,2895.82169371511,9559.53965687141,13339.3351073417,5663390.10160536,30428636.3114585,295452963.360034,100,87.7799561176111,0.000980129513944426,0.0032355538249323,1.91684999100992,10.2989782080401,0.00451487605865932
"114",114,259116854.767428,3044.291572628,10098.847354754,14081.706954955,5663598.52470907,30663414.3668377,295457010.797902,100,87.7003575131505,0.00103036701156851,0.00341804289141129,1.91689427487746,10.378299802069,0.00476607643085754
"115",115,258886492.516838,3199.4477129365,10665.4420763323,14861.1234899189,5663797.93093645,30896902.9536524,295461058.291216,100,87.6211890711063,0.00108286612504549,0.00360976236192186,1.91693550537344,10.4571827950333,0.00502980784536121
"116",116,258657386.393117,3361.54439990689,11260.5314492065,15679.201553758,5663988.9419592,31129108.4290525,295465105.839977,100,87.5424479170831,0.0011377128241084,0.00381112057790851,1.91697389302776,10.5356293564872,0.00530661700615497
"117",117,258429527.945714,3530.84346020704,11885.3678770469,16537.6171383055,5664172.13659272,31360037.1505424,295469153.444186,100,87.4641311735206,0.00119499562612515,0.00402254101265838,1.91700963385428,10.6136416559864,0.00559707060636685
"118",118,258202908.713094,3707.614398547,12541.2498092919,17438.1070443198,5664348.05375042,31589695.4727911,295473201.103844,100,87.3862359592975,0.00125480564216853,0.00424446269998081,1.91704291035169,10.6912218620087,0.00590175588824086
"119",119,257977520.221536,3892.13453341545,13229.5230309989,18382.4705664697,5664517.19519415,31818089.7446561,295477248.81895,100,87.3087593893254,0.00131723662277643,0.00447734066967204,1.91707389243529,10.7683721409469,0.00622128121198709
"120",120,257753353.983899,4084.68913175186,13951.5819725213,19372.5712042966,5664680.02809465,32045226.3064091,295481296.589507,100,87.2316985741331,0.0013823850033481,0.00472164638965401,1.91710273830435,10.8450946561695,0.00655627663337678
"121",121,257530401.498372,4285.57154238342,14708.8710382803,20410.3383982385,5664836.98741995,32271111.4871424,295485344.415515,100,87.1550506194411,0.00145034994911863,0.00497786821453876,1.91712959525126,10.921391567144,0.00690739448977113
"122",122,257308654.247183,4495.08332801719,15502.8859552932,21497.7692916236,5664988.47815215,32495751.6023555,295489392.296974,100,87.0788126257275,0.0015212333996408,0.00524651184084214,1.91715460041243,10.9972650286196,0.00727530999489074
"123",123,257088103.695295,4713.53439563288,16335.1751401536,22636.9305169757,5665134.87735413,32719152.9517003,295493440.233885,100,87.0029816877856,0.00159514011272199,0.00552810076840428,1.91717788146841,11.0727171898648,0.00766072184176355
